source_lat,source_long,source_address,SourcePostCode,destination_lat,destination_long,destination_address,DestinationPostCode,supplier_name,Vechicle Type,BDCfare,smartzi_fare,distance in miles
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.5101,-0.10129,"Bankside Gallery, 48 Hopton St, London SE1 9JB, UK",SE1 9JB,Taxi2airport.com B.V,Luxury,169.04,179.66,50.5
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,Smartzi Limited,Standard,154.25,167.42,83.5
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,Smartzi Limited,People carrier,178.8,192.44,83.5
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,Smartzi Limited,Executive,194.26,238.12,83.5
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,Smartzi Limited,Large people carrier,200.8,226.95,83.5
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,Smartzi Limited,Electric Standard,212.78,191.1,83.5
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,Smartzi Limited,Luxury,221.61,247.33,83.5
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,Smartzi Limited,Executive people carrier,227.62,238.12,83.5
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.626282,0.080647,"Chigwell, London, Underground Ltd, Station Rd, Chigwell IG7 6NT, UK",IG7 6NT,Taxi2airport.com B.V,Standard,111.12,121.82,53.5
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.626282,0.080647,"Chigwell, London, Underground Ltd, Station Rd, Chigwell IG7 6NT, UK",IG7 6NT,Taxi2airport.com B.V,People carrier,135.47,145.34,53.5
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.626282,0.080647,"Chigwell, London, Underground Ltd, Station Rd, Chigwell IG7 6NT, UK",IG7 6NT,Taxi2airport.com B.V,Executive,147.64,180.71,53.5
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.626282,0.080647,"Chigwell, London, Underground Ltd, Station Rd, Chigwell IG7 6NT, UK",IG7 6NT,Taxi2airport.com B.V,Large people carrier,147.64,170.85,53.5
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.6977,0.1928,"Potters Bar EN6 1AU, UK",EN6 1AU,Minicabit,Standard,114.16,143.86,68
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.6977,0.1928,"Potters Bar EN6 1AU, UK",EN6 1AU,Minicabit,People carrier,171.51,168.12,68
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.6977,0.1928,"Potters Bar EN6 1AU, UK",EN6 1AU,Minicabit,Executive,186.06,207.09,68
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.6977,0.1928,"Potters Bar EN6 1AU, UK",EN6 1AU,Minicabit,Large people carrier,192.06,197.97,68
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.6977,0.1928,"Potters Bar EN6 1AU, UK",EN6 1AU,Minicabit,Electric Standard,204.5,161.34,68
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.6977,0.1928,"Potters Bar EN6 1AU, UK",EN6 1AU,Minicabit,Luxury,212.07,215.54,68
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.6977,0.1928,"Potters Bar EN6 1AU, UK",EN6 1AU,Minicabit,Executive people carrier,218.08,207.09,68
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,My London Transfers,Standard,90.43,97.52,37.2
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,My London Transfers,People carrier,113,121.49,37.2
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,My London Transfers,Executive,130.49,151.03,37.2
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,My London Transfers,Large people carrier,136.47,145.06,37.2
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,My London Transfers,Luxury,144.8,152.4,37.2
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,My London Transfers,Electric Standard,146.1,106.1,37.2
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,My London Transfers,Executive people carrier,158.07,151.03,37.2
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.5566,0.3987,"Station Approach, Ruislip HA4 6TP, UK", HA4 6TP,Minicabit,Standard,102.72,112.56,47.4
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.5566,0.3987,"Station Approach, Ruislip HA4 6TP, UK", HA4 6TP,Minicabit,Executive,129.38,169.59,47.4
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.5566,0.3987,"Station Approach, Ruislip HA4 6TP, UK", HA4 6TP,Minicabit,People carrier,132.79,135.87,47.4
51.1536621,-0.1820629,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,51.5566,0.3987,"Station Approach, Ruislip HA4 6TP, UK", HA4 6TP,Minicabit,Large people carrier,153.73,159.76,47.4
51.36266,-0.09299,"South Croydon Train Station - Southern Railway, South Croydon station, Blunt Rd, London CR2 7PA, UK",CR2 7PA,51.4712872,-0.4522179,"London Heathrow Airport (LHR), Hounslow TW6 1QG, UK",TW6 1JH,Taxi2airport.com B.V,Standard,80.69,95.49,41
51.36266,-0.09299,"South Croydon Train Station - Southern Railway, South Croydon station, Blunt Rd, London CR2 7PA, UK",CR2 7PA,51.4712872,-0.4522179,"London Heathrow Airport (LHR), Hounslow TW6 1QG, UK",TW6 1JH,Taxi2airport.com B.V,Electric Standard,86.78,107.22,41
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK",CM4 0BW,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Standard,108.49,130.12,61.8
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK",CM4 0BW,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Electric Standard,109.54,144.48,61.8
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK",CM4 0BW,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Executive,116.24,171.26,61.8
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK",CM4 0BW,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Standard,108.49,130.12,61.8
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK",CM4 0BW,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Electric Standard,109.54,144.48,61.8
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK",CM4 0BW,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Executive,116.24,171.26,61.8
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK",CM4 0BW,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,People carrier,125.09,142.13,61.8
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK",CM4 0BW,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Large people carrier,204.8,168.59,61.8
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK",CM4 0BW,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Executive people carrier,221.4,188.11,61.8
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK",CM4 0BW,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Luxury,312.65,205.13,61.8
51.32986,0.45062,"Snodland, High St, Snodland ME6 5AN, UK",ME6 5AN,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Standard,146.12,126.52,59.6
51.32986,0.45062,"Snodland, High St, Snodland ME6 5AN, UK",ME6 5AN,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,People carrier,163.28,138.2,59.6
51.32986,0.45062,"Snodland, High St, Snodland ME6 5AN, UK",ME6 5AN,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Executive,178.23,167.08,59.6
51.32986,0.45062,"Snodland, High St, Snodland ME6 5AN, UK",ME6 5AN,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Electric Standard,178.39,140.26,59.6
51.32986,0.45062,"Snodland, High St, Snodland ME6 5AN, UK",ME6 5AN,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Large people carrier,199.26,164.47,59.6
51.32986,0.45062,"Snodland, High St, Snodland ME6 5AN, UK",ME6 5AN,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Executive people carrier,216.97,184.11,59.6
51.32986,0.45062,"Snodland, High St, Snodland ME6 5AN, UK",ME6 5AN,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Luxury,311.13,200.62,59.6
51.52514,-0.11695,"Westminster Kingsway College - King's Cross Centre, 211 Grays Inn Rd, London WC1X 8RA, UK",WC1X 8RA,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Pegasus Transfers Ltd,Standard,49.04,67.51,19.9
51.52514,-0.11695,"Westminster Kingsway College - King's Cross Centre, 211 Grays Inn Rd, London WC1X 8RA, UK",WC1X 8RA,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Pegasus Transfers Ltd,People carrier,70.29,81,19.9
51.5101,-0.10129,"Bankside Gallery, 48 Hopton St, London SE1 9JB, UK",SE1 9JB,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Pegasus Transfers Ltd,Standard,49.04,67.51,19.4
51.5101,-0.10129,"Bankside Gallery, 48 Hopton St, London SE1 9JB, UK",SE1 9JB,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Pegasus Transfers Ltd,People carrier,70.29,81,19.4
51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Minicabit,Standard,101.48,93.31,39.7
51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Minicabit,People carrier,123.98,104.31,39.7
51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Minicabit,Executive,138.38,131.34,39.7
51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Minicabit,Electric Standard,165.97,105.16,39.7
51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Minicabit,Large people carrier,166.05,129.71,39.7
51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Minicabit,Executive people carrier,177.35,147.88,39.7
51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Minicabit,Luxury,241.92,159.82,39.7
51.626282,0.080647,"Chigwell, London, Underground Ltd, Station Rd, Chigwell IG7 6NT, UK", IG7 6NT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Taxi2airport.com B.V,Standard,74.26,108.17,48.5
51.626282,0.080647,"Chigwell, London, Underground Ltd, Station Rd, Chigwell IG7 6NT, UK", IG7 6NT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Taxi2airport.com B.V,Electric Standard,87.83,119.23,48.5
51.626282,0.080647,"Chigwell, London, Underground Ltd, Station Rd, Chigwell IG7 6NT, UK", IG7 6NT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Taxi2airport.com B.V,People carrier,100.18,118.74,48.5
51.626282,0.080647,"Chigwell, London, Underground Ltd, Station Rd, Chigwell IG7 6NT, UK", IG7 6NT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Taxi2airport.com B.V,Executive,109.59,146.04,48.5
51.626282,0.080647,"Chigwell, London, Underground Ltd, Station Rd, Chigwell IG7 6NT, UK", IG7 6NT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Taxi2airport.com B.V,Large people carrier,116.26,143.78,48.5
51.626282,0.080647,"Chigwell, London, Underground Ltd, Station Rd, Chigwell IG7 6NT, UK", IG7 6NT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Taxi2airport.com B.V,Executive people carrier,143.91,163.91,48.5
51.626282,0.080647,"Chigwell, London, Underground Ltd, Station Rd, Chigwell IG7 6NT, UK", IG7 6NT,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Taxi2airport.com B.V,Luxury,177.89,177.86,48.5
51.6977,0.1928,"Potters Bar EN6 1AU, UK",EN6 1AU,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,Standard,80.26,83.63,32.5
51.6977,0.1928,"Potters Bar EN6 1AU, UK",EN6 1AU,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,My London Transfers,People carrier,99.63,95.51,32.5
51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Airport Pickups London,Standard,101.84,131.27,62.5
51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Airport Pickups London,People carrier,119.56,143.39,62.5
51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Airport Pickups London,Executive,138.38,172.59,62.5
51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Airport Pickups London,Large people carrier,140.59,169.89,62.5
51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Airport Pickups London,Executive people carrier,173.8,189.38,62.5
51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Airport Pickups London,Electric Standard,180.94,145.83,62.5
51.3964,0.3007,"Station Rd, Longfield DA3 7QA, UK",DA3 7QA,51.4695963,-0.4524031,"Heathrow Terminal 2 Arrivals (Stop 9), Hounslow TW6 1EW, UK", TW6 1EW,Airport Pickups London,Luxury,314.37,206.56,62.5
51.36266,-0.09299,"South Croydon Train Station - Southern Railway, South Croydon station, Blunt Rd, London CR2 7PA, UK",CR2 7PA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Smartzi Limited,Standard,56.27,65.2,17
51.36266,-0.09299,"South Croydon Train Station - Southern Railway, South Croydon station, Blunt Rd, London CR2 7PA, UK",CR2 7PA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Smartzi Limited,Electric Standard,69.77,64.11,17
51.36266,-0.09299,"South Croydon Train Station - Southern Railway, South Croydon station, Blunt Rd, London CR2 7PA, UK",CR2 7PA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Smartzi Limited,People carrier,70.74,80.2,17
51.36266,-0.09299,"South Croydon Train Station - Southern Railway, South Croydon station, Blunt Rd, London CR2 7PA, UK",CR2 7PA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Smartzi Limited,Large people carrier,91.49,105.2,17
51.36266,-0.09299,"South Croydon Train Station - Southern Railway, South Croydon station, Blunt Rd, London CR2 7PA, UK",CR2 7PA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Smartzi Limited,Executive,97.14,104.2,17
51.36266,-0.09299,"South Croydon Train Station - Southern Railway, South Croydon station, Blunt Rd, London CR2 7PA, UK",CR2 7PA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Smartzi Limited,Executive people carrier,114.57,130.2,17
51.36266,-0.09299,"South Croydon Train Station - Southern Railway, South Croydon station, Blunt Rd, London CR2 7PA, UK",CR2 7PA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Smartzi Limited,Luxury,129.52,140.2,17
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK", CM4 0BW,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,My London Transfers,Standard,108.85,111.59,51.9
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK", CM4 0BW,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,My London Transfers,People carrier,141.96,123.61,51.9
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK", CM4 0BW,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,My London Transfers,Executive,154.32,150.16,51.9
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK", CM4 0BW,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,My London Transfers,Large people carrier,158.3,149.26,51.9
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK", CM4 0BW,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,My London Transfers,Luxury,175.12,182.54,51.9
51.66919,0.37968,"Ingatestone Station Car Park, Station Ln, Ingatestone CM4 0BW, UK", CM4 0BW,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,My London Transfers,Executive people carrier,185.08,167.79,51.9
51.32986,0.45062,"Snodland, High St, Snodland ME6 5AN, UK",ME6 5AN,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,My London Transfers,Standard,88.05,84.81,35.2
51.32986,0.45062,"Snodland, High St, Snodland ME6 5AN, UK",ME6 5AN,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,My London Transfers,People carrier,109.26,97.83,35.2
51.32986,0.45062,"Snodland, High St, Snodland ME6 5AN, UK",ME6 5AN,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,My London Transfers,Executive,127.58,122,35.2
51.32986,0.45062,"Snodland, High St, Snodland ME6 5AN, UK",ME6 5AN,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,My London Transfers,Large people carrier,133.42,122.16,35.2
51.32986,0.45062,"Snodland, High St, Snodland ME6 5AN, UK",ME6 5AN,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,My London Transfers,Luxury,140.88,148.31,35.2
51.32986,0.45062,"Snodland, High St, Snodland ME6 5AN, UK",ME6 5AN,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,My London Transfers,Executive people carrier,154.58,137.39,35.2
51.52514,-0.11695,"Westminster Kingsway College - King's Cross Centre, 211 Grays Inn Rd, London WC1X 8RA, UK",WC1X 8RA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,Standard,87.87,77.84,29.8
51.52514,-0.11695,"Westminster Kingsway College - King's Cross Centre, 211 Grays Inn Rd, London WC1X 8RA, UK",WC1X 8RA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,People carrier,111.47,91.57,29.8
51.52514,-0.11695,"Westminster Kingsway College - King's Cross Centre, 211 Grays Inn Rd, London WC1X 8RA, UK",WC1X 8RA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,Executive,112.01,115.41,29.8
51.52514,-0.11695,"Westminster Kingsway College - King's Cross Centre, 211 Grays Inn Rd, London WC1X 8RA, UK",WC1X 8RA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,Large people carrier,126.73,115.9,29.8
51.52514,-0.11695,"Westminster Kingsway College - King's Cross Centre, 211 Grays Inn Rd, London WC1X 8RA, UK",WC1X 8RA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,Electric Standard,145.33,89.31,29.8
51.52514,-0.11695,"Westminster Kingsway College - King's Cross Centre, 211 Grays Inn Rd, London WC1X 8RA, UK",WC1X 8RA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,Luxury,150.76,140.2,29.8
51.52514,-0.11695,"Westminster Kingsway College - King's Cross Centre, 211 Grays Inn Rd, London WC1X 8RA, UK",WC1X 8RA,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,Executive people carrier,165.3,130.2,29.8
51.5101,-0.10129,"Bankside Gallery, 48 Hopton St, London SE1 9JB, UK", SE1 9JB,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,Standard,87.87,75,27.6
51.5101,-0.10129,"Bankside Gallery, 48 Hopton St, London SE1 9JB, UK", SE1 9JB,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,Executive,112.01,112.72,27.6
51.5101,-0.10129,"Bankside Gallery, 48 Hopton St, London SE1 9JB, UK", SE1 9JB,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,People carrier,115.02,89.02,27.6
51.5101,-0.10129,"Bankside Gallery, 48 Hopton St, London SE1 9JB, UK", SE1 9JB,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,Electric Standard,128.36,85.79,27.6
51.5101,-0.10129,"Bankside Gallery, 48 Hopton St, London SE1 9JB, UK", SE1 9JB,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,Large people carrier,136.64,113.36,27.6
51.5101,-0.10129,"Bankside Gallery, 48 Hopton St, London SE1 9JB, UK", SE1 9JB,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,Executive people carrier,150.02,130.2,27.6
51.5101,-0.10129,"Bankside Gallery, 48 Hopton St, London SE1 9JB, UK", SE1 9JB,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Sixt Ride,Luxury,150.76,140.2,27.6
51.86527,-0.18794,"Knebworth Railway Station, Park Ln, Knebworth SG3 6AT, UK",SG3 6AT,51.1537,-0.182063,"Horley, Gatwick RH6 0NP, UK",RH6 0NP,Smartzi Limited,Standard,154.79,156.68,79.4
